season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive,defensiveRating,netRating
2005,20042005,297,Texas State,Southland,90718,Josh Naylor,G,24,0,768,310,53,48,55,16,2,22.2,113.4,2.9,53.0,0.59,1.04,31.2,11.8,39.0,231,90,34.7,72,25,40.9,159,65,90.3,72,65,68,60,8,,,,,,
2005,20042005,297,Texas State,Southland,90719,Rory Green,G,6,0,120,51,15,13,13,6,1,25.5,98.2,0.9,56.1,0.567,0.87,22.0,28.6,41.5,41,17,45.5,11,5,40.0,30,12,55.6,9,5,7,5,2,,,,,,
2005,20042005,297,Texas State,Southland,90720,Brad Brickens,G,13,0,356,119,27,13,30,11,4,20.7,102.1,1.3,50.0,0.545,1.11,42.4,20.0,42.4,92,39,44.6,56,25,38.9,36,14,69.2,39,27,30,24,6,,,,,,
2005,20042005,298,Texas Tech,Big 12,80124,Damir Suljagic,F,22,6,230,50,19,35,6,5,8,16.0,74.7,-0.4,51.1,0.469,0.32,42.2,27.8,51.1,45,23,52.3,44,23,0.0,1,0,21.1,19,4,36,26,10,,,,,,
2005,20042005,298,Texas Tech,Big 12,82674,Martin Zeno,G,30,22,972,379,61,60,101,35,9,21.4,109.7,2.4,46.2,0.537,1.66,51.9,33.6,45.3,287,130,47.2,265,125,22.7,22,5,76.5,149,114,125,83,42,,,,,,
2005,20042005,298,Texas Tech,Big 12,86048,Darryl Dora,F,30,19,805,185,46,82,61,20,9,13.7,101.6,0.8,49.7,0.532,1.33,29.2,33.1,46.8,154,72,54.3,116,63,23.7,38,9,71.1,45,32,121,81,40,,,,,,
2005,20042005,298,Texas Tech,Big 12,86050,Jarrius Jackson,G,30,27,1039,475,57,52,103,35,5,22.3,117.5,3.7,53.6,0.587,1.81,34.1,18.3,47.4,352,167,47.5,261,124,47.3,91,43,81.7,120,98,104,85,19,,,,,,
2005,20042005,298,Texas Tech,Big 12,86051,LucQuente White,G,19,0,142,23,10,9,30,9,3,12.1,101.9,0.2,42.5,0.48,3.0,45.0,5.3,35.0,20,7,28.6,14,4,50.0,6,3,66.7,9,6,19,18,1,,,,,,
2005,20042005,298,Texas Tech,Big 12,86052,Tanner Ogden,F,10,0,45,18,3,4,4,0,0,20.4,106.5,0.3,56.3,0.547,1.33,6.3,50.0,43.8,16,7,75.0,4,3,33.3,12,4,0.0,1,0,6,3,3,,,,,,
2005,20042005,298,Texas Tech,Big 12,86565,John Ofoegbu,C,14,0,141,25,11,25,2,1,3,13.0,86.5,0.0,22.2,0.445,0.18,127.8,50.0,22.2,18,4,22.2,18,4,0.0,0,0,73.9,23,17,36,18,18,,,,,,
2005,20042005,298,Texas Tech,Big 12,88317,Drew Coffman,G,22,0,202,63,17,19,30,7,0,17.3,108.8,0.5,50.0,0.576,1.76,48.9,21.7,37.8,45,17,40.0,15,6,36.7,30,11,81.8,22,18,23,18,5,,,,,,
2005,20042005,298,Texas Tech,Big 12,91028,Devonne Giles,F,30,27,810,329,78,103,31,27,50,23.5,98.5,1.1,49.0,0.548,0.4,35.9,38.9,49.0,259,127,49.6,256,127,0.0,3,0,80.6,93,75,193,118,75,,,,,,
2005,20042005,298,Texas Tech,Big 12,91029,Curtis Marshall,G,29,7,512,195,24,36,24,20,9,19.6,110.7,1.3,48.4,0.547,1.0,39.5,32.3,42.1,152,64,42.5,106,45,41.3,46,19,80.0,60,48,65,44,21,,,,,,
2005,20042005,298,Texas Tech,Big 12,91030,Ronald Ross,G,30,26,1056,521,54,56,92,79,2,24.0,116.6,3.9,55.5,0.579,1.7,20.9,23.6,51.2,412,211,54.2,325,176,40.2,87,35,74.4,86,64,165,126,39,,,,,,
2005,20042005,298,Texas Tech,Big 12,91031,Joey Hawkins,F,15,1,96,11,1,21,2,2,4,5.6,116.7,0.2,62.5,0.59,2.0,37.5,33.3,62.5,8,5,62.5,8,5,0.0,0,0,33.3,3,1,6,4,2,,,,,,
2005,20042005,299,The Citadel,SoCon,79558,Demetrius Nelson,F-C,24,0,248,62,17,25,5,5,7,14.9,93.1,0.1,44.7,0.508,0.29,68.1,46.8,44.7,47,21,44.7,47,21,0.0,0,0,62.5,32,20,47,25,22,,,,,,
2005,20042005,299,The Citadel,SoCon,81773,Warren McLendon,F,23,0,573,306,60,80,28,19,43,27.2,103.4,1.7,54.5,0.566,0.47,48.0,34.9,51.6,223,115,56.0,182,102,31.7,41,13,58.9,107,63,146,95,51,,,,,,
2005,20042005,299,The Citadel,SoCon,85439,Joseph Thompson,F,18,0,127,41,13,32,3,6,3,22.5,81.0,-0.2,37.8,0.427,0.23,39.0,37.5,31.7,41,13,40.0,20,8,23.8,21,5,62.5,16,10,24,15,9,,,,,,
2005,20042005,299,The Citadel,SoCon,85440,J'mel Everhart,F,24,0,813,237,56,62,39,26,17,15.7,103.6,1.4,52.0,0.557,0.7,54.1,39.2,50.6,172,87,52.6,156,82,31.3,16,5,62.4,93,58,189,115,74,,,,,,
2005,20042005,299,The Citadel,SoCon,85444,Travis Smith,G,24,0,355,172,39,25,7,10,0,29.2,88.4,0.0,45.8,0.478,0.18,16.1,30.3,34.5,168,58,31.7,63,20,36.2,105,38,66.7,27,18,33,23,10,,,,,,
2005,20042005,299,The Citadel,SoCon,85446,Kevin Hammack,G,24,0,724,280,91,57,79,47,6,23.9,92.4,0.5,45.2,0.51,0.87,43.9,17.6,39.6,230,91,42.2,154,65,34.2,76,26,71.3,101,72,74,61,13,,,,,,
2005,20042005,299,The Citadel,SoCon,85447,Donny McLendon,G,23,0,543,274,61,55,35,20,9,28.6,96.3,0.9,48.4,0.514,0.57,45.5,24.7,39.2,222,87,42.6,108,46,36.0,114,41,58.4,101,59,85,64,21,,,,,,
2005,20042005,299,The Citadel,SoCon,89265,Aaron Xia,F,20,0,209,47,24,43,3,1,4,14.7,82.1,-0.1,50.0,0.567,0.13,50.0,51.0,50.0,34,17,50.0,34,17,0.0,0,0,76.5,17,13,51,25,26,,,,,,
2005,20042005,299,The Citadel,SoCon,89266,Matt Davis,F,24,0,622,136,27,66,31,34,6,11.7,107.0,1.0,50.4,0.537,1.15,27.4,25.0,40.7,113,46,50.0,48,24,33.8,65,22,71.0,31,22,108,81,27,,,,,,
2005,20042005,299,The Citadel,SoCon,89267,Andy Miller,C,23,0,239,40,12,52,3,6,16,9.9,94.0,0.1,48.3,0.523,0.25,72.4,38.2,48.3,29,14,48.3,29,14,0.0,0,0,57.1,21,12,55,34,21,,,,,,
2005,20042005,299,The Citadel,SoCon,89268,Dante Terry,G,22,0,312,67,28,18,25,16,0,16.7,79.1,-0.3,36.5,0.413,0.89,21.6,17.9,29.7,74,22,37.5,32,12,23.8,42,10,81.3,16,13,28,23,5,,,,,,
2005,20042005,299,The Citadel,SoCon,91592,Matt Gochnauer,F,7,0,19,5,2,2,1,0,0,17.2,76.8,-0.1,50.0,0.47,0.5,75.0,0.0,50.0,4,2,66.7,3,2,0.0,1,0,33.3,3,1,2,2,0,,,,,,
2005,20042005,299,The Citadel,SoCon,91593,Nathan Winkler,G,6,0,13,0,2,1,2,0,0,6.9,,,,,1.0,,20.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5,4,1,,,,,,
2005,20042005,299,The Citadel,SoCon,91594,Kedron Young,G,13,0,61,11,2,5,2,1,0,16.1,70.4,-0.2,25.0,0.291,1.0,11.1,33.3,22.2,18,4,30.0,10,3,12.5,8,1,100.0,2,2,3,2,1,,,,,,
2005,20042005,300,Toledo,MAC,86373,Florentino Valencia,F,25,0,544,242,35,61,13,18,11,23.5,110.0,1.8,57.0,0.595,0.37,52.7,45.2,57.0,165,94,57.0,165,94,0.0,0,0,62.1,87,54,93,51,42,,,,,,
2005,20042005,300,Toledo,MAC,86374,Keonta Howell,G-F,25,0,519,237,30,66,13,16,5,22.8,115.1,2.0,59.1,0.619,0.43,19.9,34.4,49.4,176,87,51.0,104,53,47.2,72,34,82.9,35,29,96,63,33,,,,,,
2005,20042005,300,Toledo,MAC,86375,Kashif Payne,G,26,0,505,105,40,46,94,31,0,16.1,98.2,0.5,44.3,0.467,2.35,36.1,21.1,41.2,97,40,48.6,70,34,22.2,27,6,54.3,35,19,38,30,8,,,,,,
2005,20042005,300,Toledo,MAC,86376,Justin Ingram,G,26,0,758,250,57,47,79,45,4,20.1,105.2,1.6,50.0,0.547,1.39,27.5,18.1,40.7,204,83,45.0,100,45,36.5,104,38,82.1,56,46,116,95,21,,,,,,
2005,20042005,300,Toledo,MAC,89762,Haris Charalambous,C,6,0,31,11,4,10,0,1,0,20.7,98.0,0.2,60.0,0.646,0.0,160.0,77.8,60.0,5,3,60.0,5,3,0.0,0,0,62.5,8,5,9,2,7,,,,,,
2005,20042005,300,Toledo,MAC,89763,Allen Pinson,C,23,0,424,133,26,51,15,14,29,18.6,103.3,0.8,51.5,0.548,0.58,43.1,39.5,49.0,102,50,50.6,89,45,38.5,13,5,63.6,44,28,81,49,32,,,,,,
2005,20042005,300,Toledo,MAC,89764,Sammy Villegas,G,26,0,639,257,37,48,41,27,2,23.6,104.3,1.5,49.6,0.523,1.11,17.5,13.0,38.2,228,87,48.6,72,35,33.3,156,52,77.5,40,31,54,47,7,,,,,,
2005,20042005,300,Toledo,MAC,89765,Anton Currie,F,26,0,501,133,30,63,17,28,12,16.0,101.1,0.6,52.9,0.554,0.57,32.4,37.3,44.8,105,47,46.9,64,30,41.5,41,17,64.7,34,22,83,52,31,,,,,,
2005,20042005,300,Toledo,MAC,91271,Kareem Milson,F,26,0,377,81,26,65,14,6,5,12.4,100.6,0.4,67.9,0.655,0.54,37.7,43.5,67.9,53,36,67.9,53,36,0.0,0,0,45.0,20,9,69,39,30,,,,,,
2005,20042005,300,Toledo,MAC,91272,Will Burger,G,1,0,1,0,0,0,0,0,0,0.0,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,300,Toledo,MAC,91273,Rashay Russell,G,20,0,156,17,9,19,8,4,1,12.9,64.0,-0.4,30.0,0.294,0.89,36.0,85.7,28.0,25,7,35.3,17,6,12.5,8,1,22.2,9,2,7,1,6,,,,,,
2005,20042005,300,Toledo,MAC,91274,Keith Triplett,G,26,0,837,406,58,51,82,69,3,26.9,114.1,3.6,47.7,0.558,1.41,47.5,37.8,43.5,301,131,50.0,212,106,28.1,89,25,83.2,143,119,98,61,37,,,,,,
2005,20042005,300,Toledo,MAC,91275,Steve Lyon,G,3,0,8,0,0,0,0,0,0,0.0,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,301,Towson,CAA,81832,Mike Green,G,24,0,805,301,80,72,107,34,1,25.6,93.7,0.8,43.1,0.476,1.34,41.0,25.3,36.6,268,98,38.2,165,63,34.0,103,35,63.6,110,70,99,74,25,,,,,,
2005,20042005,301,Towson,CAA,81966,Sean Raboin,F,18,0,120,26,5,18,5,4,2,15.6,93.1,0.1,32.0,0.423,1.0,52.0,53.8,28.0,25,7,38.5,13,5,16.7,12,2,76.9,13,10,13,6,7,,,,,,
2005,20042005,301,Towson,CAA,81967,Jonathan Pease,F,17,0,433,174,28,44,18,12,12,22.2,102.8,1.3,53.4,0.553,0.64,19.3,20.5,41.4,145,60,49.0,51,25,37.2,94,35,67.9,28,19,78,62,16,,,,,,
2005,20042005,301,Towson,CAA,86620,Winstonn Tubbs,F,23,0,532,128,33,61,15,12,16,17.0,86.6,-0.1,40.0,0.458,0.45,37.5,32.1,36.7,120,44,39.6,91,36,27.6,29,8,71.1,45,32,84,57,27,,,,,,
2005,20042005,301,Towson,CAA,86623,Holden Plack,F,23,0,542,137,25,65,10,6,14,15.4,97.0,0.5,46.6,0.505,0.4,33.9,35.1,43.2,118,51,41.7,103,43,53.3,15,8,67.5,40,27,97,63,34,,,,,,
2005,20042005,301,Towson,CAA,86625,Trevan Jackson,G,24,0,383,121,30,34,26,15,1,23.3,84.6,-0.2,40.0,0.426,0.87,20.8,24.0,31.5,130,41,30.2,63,19,32.8,67,22,63.0,27,17,50,38,12,,,,,,
2005,20042005,301,Towson,CAA,89635,Lawrence Hamm,F,24,0,818,284,48,71,42,22,17,19.8,106.2,2.0,49.8,0.54,0.88,33.6,41.8,45.9,229,105,52.1,167,87,29.0,62,18,72.7,77,56,182,106,76,,,,,,
2005,20042005,301,Towson,CAA,89637,Lafayette Dublin,F,10,0,114,16,5,10,3,3,0,13.1,68.1,-0.5,32.0,0.314,0.6,4.0,53.8,32.0,25,8,32.0,25,8,0.0,0,0,0.0,1,0,13,6,7,,,,,,
2005,20042005,301,Towson,CAA,89638,Kenny Barb,G,4,0,5,2,1,1,0,0,0,18.8,67.1,-0.1,100.0,1.0,0.0,0.0,,100.0,1,1,100.0,1,1,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,301,Towson,CAA,90498,Jake McCartney,F-C,15,0,116,18,7,23,6,0,2,13.2,81.9,-0.1,40.9,0.409,0.86,0.0,52.4,31.8,22,7,25.0,12,3,40.0,10,4,0.0,0,0,21,10,11,,,,,,
2005,20042005,301,Towson,CAA,90499,Tony Dixon,C,6,0,39,12,5,7,0,1,2,19.5,76.8,-0.2,66.7,0.667,0.0,0.0,60.0,66.7,9,6,66.7,9,6,0.0,0,0,0.0,0,0,5,2,3,,,,,,
2005,20042005,301,Towson,CAA,90500,Derrick Goode,C,15,0,176,75,13,28,4,2,13,23.1,100.1,0.5,55.6,0.554,0.31,57.4,50.0,55.6,54,30,55.6,54,30,0.0,0,0,48.4,31,15,46,23,23,,,,,,
2005,20042005,301,Towson,CAA,90501,Cantrell Fletcher,G,23,0,767,207,55,41,76,31,0,19.4,92.2,0.4,36.5,0.45,1.38,39.3,22.7,30.6,196,60,32.7,113,37,27.7,83,23,83.1,77,64,75,58,17,,,,,,
2005,20042005,302,Troy,ASUN,82167,Jarvis Acker,F,19,0,203,67,9,27,3,9,11,18.6,100.1,0.4,46.6,0.504,0.33,28.8,47.4,42.4,59,25,45.5,44,20,33.3,15,5,70.6,17,12,38,20,18,,,,,,
2005,20042005,302,Troy,ASUN,88623,Patrick Phillips,F,4,0,6,4,1,0,0,0,0,43.9,72.1,-0.2,50.0,0.45,0.0,25.0,50.0,50.0,4,2,66.7,3,2,0.0,1,0,0.0,1,0,2,1,1,,,,,,
2005,20042005,302,Troy,ASUN,88625,Richard Damus,F,26,0,299,96,15,36,8,11,4,18.1,98.6,0.4,47.7,0.506,0.53,20.7,33.8,44.8,87,39,45.9,74,34,38.5,13,5,72.2,18,13,65,43,22,,,,,,
2005,20042005,302,Troy,ASUN,88628,Bobby Dixon,G,26,0,808,385,66,47,109,62,0,24.6,110.0,2.8,54.9,0.569,1.65,21.7,31.4,41.7,309,129,47.5,101,48,38.9,208,81,68.7,67,46,105,72,33,,,,,,
2005,20042005,302,Troy,ASUN,88629,Jacob Hazouri,G,26,0,738,242,28,56,44,39,3,16.8,107.9,1.6,53.5,0.542,1.57,8.8,39.0,38.6,215,83,55.9,34,19,35.4,181,64,63.2,19,12,59,36,23,,,,,,
2005,20042005,302,Troy,ASUN,91658,Leon Woodstock,F,19,0,166,37,18,24,11,9,1,19.1,68.7,-0.5,37.5,0.394,0.61,69.4,21.1,33.3,36,12,37.5,24,9,25.0,12,3,40.0,25,10,19,15,4,,,,,,
2005,20042005,302,Troy,ASUN,91659,Ransom Antoine,F,26,0,365,115,26,35,15,21,5,18.9,94.3,0.3,47.5,0.503,0.58,35.4,39.7,44.4,99,44,53.5,71,38,21.4,28,6,60.0,35,21,73,44,29,,,,,,
2005,20042005,302,Troy,ASUN,91660,Corey Hornsby,F,26,0,741,375,64,83,67,45,17,24.5,111.4,2.7,59.6,0.616,1.05,19.6,32.8,52.9,280,148,59.1,186,110,40.4,94,38,74.5,55,41,137,92,45,,,,,,
2005,20042005,302,Troy,ASUN,91661,Ryan Heck,F,24,0,645,165,16,46,43,21,4,12.0,121.0,1.8,55.1,0.588,2.69,21.9,22.8,40.6,128,52,48.4,31,15,38.1,97,37,85.7,28,24,57,44,13,,,,,,
2005,20042005,302,Troy,ASUN,91662,Eddie Baker,F-C,26,0,694,360,56,56,75,29,24,27.6,106.4,2.2,49.8,0.54,1.34,46.2,25.2,44.8,277,124,44.9,214,96,44.4,63,28,65.6,128,84,131,98,33,,,,,,
2005,20042005,302,Troy,ASUN,91663,Adam Holmes,G,14,0,94,14,2,6,7,5,0,8.6,111.1,0.2,37.5,0.478,3.5,50.0,33.3,25.0,12,3,0.0,1,0,27.3,11,3,83.3,6,5,6,4,2,,,,,,
2005,20042005,302,Troy,ASUN,91664,Jonathan Lee,G,21,0,222,60,4,15,11,5,3,11.8,122.9,0.7,59.4,0.603,2.75,8.3,33.3,41.7,48,20,33.3,9,3,43.6,39,17,75.0,4,3,9,6,3,,,,,,
2005,20042005,302,Troy,ASUN,91665,Zavier Mathis,G,23,0,219,36,8,2,20,7,0,15.0,77.3,-0.3,29.3,0.306,2.5,3.4,23.1,22.4,58,13,33.3,15,5,18.6,43,8,100.0,2,2,13,10,3,,,,,,
2005,20042005,303,Tulane,CUSA,80665,Robinson Louisme,F-C,14,0,56,11,2,14,1,1,3,12.2,95.1,0.1,33.3,0.455,0.5,77.8,30.0,33.3,9,3,33.3,9,3,0.0,0,0,71.4,7,5,10,7,3,,,,,,
2005,20042005,303,Tulane,CUSA,80785,Taylor Rochestie,G,23,9,740,273,69,46,90,30,1,22.0,100.1,1.4,48.9,0.532,1.3,26.1,31.0,40.9,230,94,47.5,120,57,33.6,110,37,80.0,60,48,84,58,26,,,,,,
2005,20042005,303,Tulane,CUSA,82322,Donnie Stith,F,23,5,480,146,45,50,36,11,14,17.2,101.3,0.8,54.2,0.61,0.8,58.9,36.8,49.5,95,47,54.3,70,38,36.0,25,9,76.8,56,43,87,55,32,,,,,,
2005,20042005,303,Tulane,CUSA,82323,David Gomez,F,22,8,397,155,29,66,14,7,23,19.8,107.6,1.1,55.3,0.609,0.48,51.0,29.3,54.8,104,57,56.6,99,56,20.0,5,1,75.5,53,40,92,65,27,,,,,,
2005,20042005,303,Tulane,CUSA,82324,Matt Wheaton,G,23,4,328,79,29,32,14,8,5,16.8,81.9,-0.2,47.3,0.489,0.48,17.3,29.4,34.7,75,26,30.4,23,7,36.5,52,19,61.5,13,8,51,36,15,,,,,,
2005,20042005,303,Tulane,CUSA,85831,Chris Moore,G-F,22,3,299,64,22,36,12,5,1,18.7,69.4,-0.8,32.9,0.351,0.55,16.5,23.5,25.9,85,22,33.3,30,10,21.8,55,12,57.1,14,8,34,26,8,,,,,,
2005,20042005,303,Tulane,CUSA,85833,Kory Castine,F,23,0,258,43,14,28,18,6,2,10.7,96.7,0.2,45.7,0.522,1.29,40.0,23.3,45.7,35,16,45.7,35,16,0.0,0,0,78.6,14,11,43,33,10,,,,,,
2005,20042005,303,Tulane,CUSA,89939,Vytas Tatarunas,F,17,0,234,58,21,25,7,3,8,21.4,71.1,-0.8,35.1,0.362,0.33,18.9,38.3,29.7,74,22,30.4,46,14,28.6,28,8,42.9,14,6,60,37,23,,,,,,
2005,20042005,303,Tulane,CUSA,89940,Quincy Davis,F-C,23,9,676,319,61,69,14,10,33,23.1,106.5,2.0,61.0,0.637,0.23,45.0,39.3,59.8,209,125,60.3,199,120,50.0,10,5,68.1,94,64,145,88,57,,,,,,
2005,20042005,303,Tulane,CUSA,89941,Vincent Camper,G,8,0,146,33,22,11,22,9,0,22.0,71.5,-1.1,35.9,0.396,1.0,15.4,20.8,35.9,39,14,41.2,34,14,0.0,5,0,83.3,6,5,24,19,5,,,,,,
2005,20042005,303,Tulane,CUSA,91223,Ivan Pjevcevic,C,15,1,132,59,9,12,6,1,1,20.8,111.8,0.7,64.8,0.657,0.67,4.5,29.2,47.7,44,21,54.5,11,6,45.5,33,15,100.0,2,2,24,17,7,,,,,,
2005,20042005,303,Tulane,CUSA,91224,Ben Benfield,G,20,1,297,92,26,30,21,5,2,23.2,81.8,-0.3,36.5,0.408,0.81,19.2,20.0,27.9,104,29,30.6,36,11,26.5,68,18,80.0,20,16,40,32,8,,,,,,
2005,20042005,303,Tulane,CUSA,91225,Marcus Kinzer,G,21,5,582,197,51,39,91,30,2,21.9,99.1,1.1,41.8,0.485,1.78,33.3,16.5,36.7,177,65,38.2,123,47,33.3,54,18,83.1,59,49,79,66,13,,,,,,
2005,20042005,304,Tulsa,WAC,79546,Deion James,G,24,0,526,125,46,34,50,26,0,16.4,85.2,-0.2,47.8,0.496,1.09,19.8,7.4,41.4,116,48,48.5,68,33,31.3,48,15,60.9,23,14,68,63,5,,,,,,
2005,20042005,304,Tulsa,WAC,83265,Brett McDade,G,25,0,686,256,48,60,69,30,1,20.8,105.2,1.6,48.2,0.553,1.44,39.6,11.3,42.1,197,83,46.1,128,59,34.8,69,24,84.6,78,66,53,47,6,,,,,,
2005,20042005,304,Tulsa,WAC,86895,Charles Ramsdell,F,23,1,145,35,11,20,3,4,4,15.1,87.1,0.0,50.0,0.548,0.27,32.1,20.0,42.9,28,12,40.0,20,8,50.0,8,4,77.8,9,7,20,16,4,,,,,,
2005,20042005,304,Tulsa,WAC,89528,Anthony Price,F,26,0,699,310,58,75,29,16,28,27.5,91.2,0.4,46.2,0.486,0.5,34.7,39.8,46.2,277,128,46.2,277,128,0.0,0,0,56.3,96,54,118,71,47,,,,,,
2005,20042005,304,Tulsa,WAC,89529,Chris Wallace,G,26,0,555,176,10,59,31,15,4,15.8,115.8,1.5,52.3,0.544,3.1,18.0,15.4,38.7,150,58,42.5,40,17,37.3,110,41,70.4,27,19,78,66,12,,,,,,
2005,20042005,304,Tulsa,WAC,90572,Vernell Davis,F,15,0,210,58,20,30,8,8,24,17.1,91.9,0.1,55.0,0.574,0.4,60.0,44.0,55.0,40,22,55.0,40,22,0.0,0,0,58.3,24,14,50,28,22,,,,,,
2005,20042005,304,Tulsa,WAC,90573,Guilherme Teichmann,F,26,0,569,165,37,78,37,32,44,16.8,100.3,0.7,53.5,0.548,1.0,38.0,22.5,48.8,129,63,56.7,90,51,30.8,39,12,55.1,49,27,160,124,36,,,,,,
2005,20042005,304,Tulsa,WAC,90574,Jarius Glenn,G-F,26,1,846,431,89,85,87,24,16,28.6,103.4,2.3,48.9,0.559,0.98,43.2,28.4,46.3,324,150,48.0,277,133,36.2,47,17,81.4,140,114,162,116,46,,,,,,
2005,20042005,304,Tulsa,WAC,90575,Brian Cardwell,F-C,15,0,173,36,11,33,12,8,15,11.3,105.3,0.4,68.8,0.654,1.09,33.3,31.7,66.7,24,16,68.2,22,15,50.0,2,1,37.5,8,3,41,28,13,,,,,,
2005,20042005,304,Tulsa,WAC,90576,Seneca Collins,G,26,1,493,182,23,30,24,12,5,21.8,96.6,0.6,46.3,0.485,1.04,16.6,21.2,36.6,175,64,42.3,71,30,32.7,104,34,69.0,29,20,52,41,11,,,,,,
2005,20042005,304,Tulsa,WAC,90577,Kyle Blankenship,G,11,0,108,4,5,11,8,3,0,8.7,51.5,-0.5,0.0,0.147,1.6,54.5,22.2,0.0,11,0,0.0,4,0,0.0,7,0,66.7,6,4,9,7,2,,,,,,
2005,20042005,304,Tulsa,WAC,90578,Oswaldo Gonzalez,C,22,0,265,63,24,49,6,12,8,16.3,83.3,-0.1,49.1,0.506,0.25,21.1,42.6,49.1,57,28,49.1,57,28,0.0,0,0,58.3,12,7,61,35,26,,,,,,
2005,20042005,305,UAB,CUSA,80465,Paul Delaney III,G,22,0,229,76,19,29,18,28,2,17.4,102.8,0.4,59.6,0.605,0.95,76.6,27.6,57.4,47,27,58.1,43,25,50.0,4,2,55.6,36,20,29,21,8,,,,,,
2005,20042005,305,UAB,CUSA,82975,Frank Holmes,F,24,0,191,34,8,20,4,5,9,13.4,79.8,-0.1,40.8,0.381,0.5,39.5,38.5,39.5,38,15,38.9,36,14,50.0,2,1,20.0,15,3,39,24,15,,,,,,
2005,20042005,305,UAB,CUSA,85739,Ernest Little,F,25,0,264,78,11,27,3,5,14,16.4,101.2,0.4,46.0,0.503,0.27,52.4,40.7,46.0,63,29,46.0,63,29,0.0,0,0,60.6,33,20,54,32,22,,,,,,
2005,20042005,305,UAB,CUSA,90032,Demario Eddins,F,27,10,770,335,56,62,48,43,14,22.4,108.8,2.1,49.3,0.567,0.86,65.9,37.2,46.7,229,107,48.7,195,95,35.3,34,12,72.2,151,109,121,76,45,,,,,,
2005,20042005,305,UAB,CUSA,90033,Marvett McDonald,G,27,10,670,294,34,61,52,32,3,22.4,110.5,2.0,51.2,0.541,1.53,15.7,26.0,38.6,254,98,41.5,82,34,37.2,172,64,85.0,40,34,73,54,19,,,,,,
2005,20042005,305,UAB,CUSA,90034,Carldell 'Squeaky' Johnson,G,27,11,845,149,49,50,116,64,1,11.9,99.7,0.7,44.4,0.478,2.37,20.3,28.3,37.8,143,54,46.7,75,35,27.9,68,19,75.9,29,22,53,38,15,,,,,,
2005,20042005,305,UAB,CUSA,90035,Brandon Tobias,F,27,3,293,67,16,40,9,11,8,15.1,88.7,0.0,43.1,0.454,0.56,62.1,45.7,43.1,58,25,43.1,58,25,0.0,0,0,47.2,36,17,46,25,21,,,,,,
2005,20042005,305,UAB,CUSA,90036,Richard Jones,G,26,0,290,101,13,18,21,12,2,21.3,95.0,0.3,44.3,0.447,1.62,17.1,22.2,37.1,105,39,41.4,58,24,31.9,47,15,44.4,18,8,27,21,6,,,,,,
2005,20042005,305,UAB,CUSA,90037,Derrick Broom,G,27,0,243,97,11,22,14,14,0,18.8,114.8,0.7,57.7,0.592,1.27,11.5,23.8,42.3,78,33,36.0,25,9,45.3,53,24,77.8,9,7,21,16,5,,,,,,
2005,20042005,305,UAB,CUSA,90039,Reed Davis,G,6,0,8,1,0,0,1,0,0,10.5,93.0,0.0,0.0,0.266,,200.0,,0.0,1,0,0.0,0,0,0.0,1,0,50.0,2,1,0,0,0,,,,,,
2005,20042005,305,UAB,CUSA,91995,Marques Lewis,F,26,10,530,215,34,73,17,11,13,20.3,109.4,1.4,51.3,0.579,0.5,54.0,35.3,51.3,150,77,51.7,149,77,0.0,1,0,75.3,81,61,116,75,41,,,,,,
2005,20042005,305,UAB,CUSA,91996,Ronell Taylor,G,21,1,375,219,30,41,35,31,7,31.7,103.7,1.4,44.9,0.502,1.17,38.0,43.2,43.9,187,82,49.1,159,78,14.3,28,4,71.8,71,51,74,42,32,,,,,,
2005,20042005,305,UAB,CUSA,91997,Donell Taylor,G,27,10,742,401,59,78,79,58,10,25.7,116.4,3.2,56.9,0.61,1.34,37.6,30.9,49.6,282,140,54.7,181,99,40.6,101,41,75.5,106,80,123,85,38,,,,,,
2005,20042005,306,UAlbany,Am. East,82867,Brent Wilson,F,24,0,554,170,25,48,14,12,5,17.6,105.2,1.1,52.4,0.543,0.56,16.4,18.1,40.4,146,59,49.0,49,24,36.1,97,35,70.8,24,17,105,86,19,,,,,,
2005,20042005,306,UAlbany,Am. East,82868,Brian Lillis,G-F,19,0,328,78,20,44,23,24,5,12.5,113.5,0.9,68.1,0.699,1.15,42.6,25.5,63.8,47,30,70.3,37,26,40.0,10,4,70.0,20,14,47,35,12,,,,,,
