gameId,season,seasonLabel,seasonType,startDate,startTimeTbd,teamId,team,conference,opponentId,opponent,opponentConference,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,teamStats_fieldGoals_pct,teamStats_fieldGoals_attempted,teamStats_fieldGoals_made,teamStats_twoPointFieldGoals_pct,teamStats_twoPointFieldGoals_attempted,teamStats_twoPointFieldGoals_made,teamStats_threePointFieldGoals_pct,teamStats_threePointFieldGoals_attempted,teamStats_threePointFieldGoals_made,teamStats_freeThrows_pct,teamStats_freeThrows_attempted,teamStats_freeThrows_made,teamStats_rebounds_total,teamStats_rebounds_defensive,teamStats_rebounds_offensive,teamStats_turnovers_teamTotal,teamStats_turnovers_total,teamStats_fouls_flagrant,teamStats_fouls_technical,teamStats_fouls_total,teamStats_points_fastBreak,teamStats_points_offTurnovers,teamStats_points_inPaint,teamStats_points_byPeriod_0,teamStats_points_byPeriod_1,teamStats_points_largestLead,teamStats_points_total,teamStats_fourFactors_freeThrowRate,teamStats_fourFactors_offensiveReboundPct,teamStats_fourFactors_turnoverRatio,teamStats_fourFactors_effectiveFieldGoalPct,teamStats_assists,teamStats_blocks,teamStats_steals,teamStats_possessions,teamStats_rating,teamStats_trueShooting,teamStats_gameScore,opponentStats_fieldGoals_pct,opponentStats_fieldGoals_attempted,opponentStats_fieldGoals_made,opponentStats_twoPointFieldGoals_pct,opponentStats_twoPointFieldGoals_attempted,opponentStats_twoPointFieldGoals_made,opponentStats_threePointFieldGoals_pct,opponentStats_threePointFieldGoals_attempted,opponentStats_threePointFieldGoals_made,opponentStats_freeThrows_pct,opponentStats_freeThrows_attempted,opponentStats_freeThrows_made,opponentStats_rebounds_total,opponentStats_rebounds_defensive,opponentStats_rebounds_offensive,opponentStats_turnovers_teamTotal,opponentStats_turnovers_total,opponentStats_fouls_flagrant,opponentStats_fouls_technical,opponentStats_fouls_total,opponentStats_points_fastBreak,opponentStats_points_offTurnovers,opponentStats_points_inPaint,opponentStats_points_byPeriod_0,opponentStats_points_byPeriod_1,opponentStats_points_largestLead,opponentStats_points_total,opponentStats_fourFactors_freeThrowRate,opponentStats_fourFactors_offensiveReboundPct,opponentStats_fourFactors_turnoverRatio,opponentStats_fourFactors_effectiveFieldGoalPct,opponentStats_assists,opponentStats_blocks,opponentStats_steals,opponentStats_possessions,opponentStats_rating,opponentStats_trueShooting,opponentStats_gameScore,tournament,teamSeed,opponentSeed,teamStats_points_byPeriod_2,opponentStats_points_byPeriod_2,teamStats_points_byPeriod_3,teamStats_points_byPeriod_4,teamStats_points_byPeriod_5,opponentStats_points_byPeriod_3,opponentStats_points_byPeriod_4,opponentStats_points_byPeriod_5
29026,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,290,Tennessee State,OVC,128,Jacksonville State,ASUN,False,True,True,STD,,40,70.5,54.9,51,28,57.6,33,19,50.0,18,9,61.1,18,11,29,23,6,0,17,0,2,28,14,16,34,39,37,16.0,76,35.3,20.7,23.9,63.7,19,2,5,71.0,107.0,64.5,51.30000000000001,52.8,53,28,61.1,36,22,35.3,17,6,53.6,28,15,33,21,12,0,17,0,2,17,6,27,40,30,47,4.0,77,52.8,36.4,24.3,58.5,12,4,4,70.0,110.0,58.9,52.0,,,,,,,,,,,
29026,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,290,Tennessee State,OVC,128,Jacksonville State,OVC,False,True,True,STD,,40,70.5,54.9,51,28,57.6,33,19,50.0,18,9,61.1,18,11,29,23,6,0,17,0,2,28,14,16,34,39,37,16.0,76,35.3,20.7,23.9,63.7,19,2,5,71.0,107.0,64.5,51.30000000000001,52.8,53,28,61.1,36,22,35.3,17,6,53.6,28,15,33,21,12,0,17,0,2,17,6,27,40,30,47,4.0,77,52.8,36.4,24.3,58.5,12,4,4,70.0,110.0,58.9,52.0,,,,,,,,,,,
29025,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,53,Cleveland State,Horizon,237,Purdue Fort Wayne,Horizon,False,False,True,STD,,40,60.0,44.2,52,23,55.6,36,20,18.8,16,3,66.7,27,18,29,21,8,0,6,0,0,12,0,20,0,22,45,12.0,67,51.9,27.6,10.0,47.1,10,0,4,60.0,111.7,52.4,48.3,45.5,44,20,52.6,19,10,40.0,25,10,50.0,10,5,28,22,6,2,17,0,0,23,0,7,0,30,25,10.0,55,22.7,21.4,28.3,56.8,9,0,4,60.0,91.7,56.8,25.1,,,,,,,,,,,
29025,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,237,Purdue Fort Wayne,Horizon,53,Cleveland State,Horizon,False,True,True,STD,,40,60.0,45.5,44,20,52.6,19,10,40.0,25,10,50.0,10,5,28,22,6,2,17,0,0,23,0,7,0,30,25,10.0,55,22.7,21.4,28.3,56.8,9,0,4,60.0,91.7,56.8,25.1,44.2,52,23,55.6,36,20,18.8,16,3,66.7,27,18,29,21,8,0,6,0,0,12,0,20,0,22,45,12.0,67,51.9,27.6,10.0,47.1,10,0,4,60.0,111.7,52.4,48.3,,,,,,,,,,,
29024,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,244,Robert Morris,Horizon,69,Detroit Mercy,Horizon,False,False,True,STD,,40,59.0,45.3,53,24,53.3,30,16,34.8,23,8,50.0,10,5,29,20,9,1,12,0,0,13,2,5,28,39,22,11.0,61,18.9,31.0,20.3,52.8,13,1,5,59.0,103.4,53.1,41.4,50.9,57,29,58.6,29,17,42.9,28,12,90.9,11,10,31,22,9,1,8,0,0,11,11,14,28,32,48,19.0,80,19.3,29.0,13.6,61.4,16,3,7,59.0,135.6,64.7,72.09999999999998,,,,,,,,,,,
29024,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,69,Detroit Mercy,Horizon,244,Robert Morris,Horizon,False,True,True,STD,,40,59.0,50.9,57,29,58.6,29,17,42.9,28,12,90.9,11,10,31,22,9,1,8,0,0,11,11,14,28,32,48,19.0,80,19.3,29.0,13.6,61.4,16,3,7,59.0,135.6,64.7,72.09999999999998,45.3,53,24,53.3,30,16,34.8,23,8,50.0,10,5,29,20,9,1,12,0,0,13,2,5,28,39,22,11.0,61,18.9,31.0,20.3,52.8,13,1,5,59.0,103.4,53.1,41.4,,,,,,,,,,,
29023,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,214,Oakland,Horizon,172,Milwaukee,Horizon,False,False,True,STD,,50,69.2,43.1,72,31,51.1,47,24,28.0,25,7,78.3,23,18,52,40,12,0,14,0,0,17,9,11,46,33,41,11.0,87,31.9,23.1,16.3,47.9,21,6,5,86.0,101.2,53.0,70.50000000000001,40.0,85,34,41.4,58,24,37.0,27,10,55.0,20,11,43,29,14,0,8,0,0,18,14,17,36,25,49,7.0,89,23.5,32.6,9.2,45.9,19,6,6,87.0,102.3,47.4,66.3,,,,8.0,8.0,5.0,,,7.0,,
29023,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,172,Milwaukee,Horizon,214,Oakland,Horizon,False,True,True,STD,,50,69.2,40.0,85,34,41.4,58,24,37.0,27,10,55.0,20,11,43,29,14,0,8,0,0,18,14,17,36,25,49,7.0,89,23.5,32.6,9.2,45.9,19,6,6,87.0,102.3,47.4,66.3,43.1,72,31,51.1,47,24,28.0,25,7,78.3,23,18,52,40,12,0,14,0,0,17,9,11,46,33,41,11.0,87,31.9,23.1,16.3,47.9,21,6,5,86.0,101.2,53.0,70.50000000000001,,,,8.0,8.0,7.0,,,5.0,,
29022,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,115,IU Indianapolis,Horizon,361,Youngstown State,Horizon,False,False,True,STD,,40,77.5,33.9,62,21,41.0,39,16,21.7,23,5,76.7,30,23,35,24,11,0,15,0,2,21,8,14,22,34,36,7.0,70,48.4,31.4,19.2,37.9,13,4,11,78.0,89.7,46.5,46.6,50.0,52,26,57.5,40,23,25.0,12,3,84.6,26,22,37,33,4,0,18,0,2,22,6,8,34,41,36,12.0,77,50.0,10.8,23.4,52.9,8,1,8,77.0,100.0,60.7,49.599999999999994,,,,,,,,,,,
29022,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,361,Youngstown State,Horizon,115,IU Indianapolis,Horizon,False,True,True,STD,,40,77.5,50.0,52,26,57.5,40,23,25.0,12,3,84.6,26,22,37,33,4,0,18,0,2,22,6,8,34,41,36,12.0,77,50.0,10.8,23.4,52.9,8,1,8,77.0,100.0,60.7,49.599999999999994,33.9,62,21,41.0,39,16,21.7,23,5,76.7,30,23,35,24,11,0,15,0,2,21,8,14,22,34,36,7.0,70,48.4,31.4,19.2,37.9,13,4,11,78.0,89.7,46.5,46.6,,,,,,,,,,,
29021,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,357,Wright State,Horizon,210,Northern Kentucky,Horizon,False,False,True,STD,,40,68.0,43.5,62,27,48.8,41,20,33.3,21,7,76.2,21,16,41,27,14,0,11,0,0,12,0,3,0,37,40,11.0,77,33.9,34.1,16.2,49.2,11,4,5,68.0,113.2,54.0,60.0,44.4,63,28,50.0,42,21,33.3,21,7,88.9,9,8,34,24,10,1,10,0,0,21,0,15,0,34,37,4.0,71,14.3,29.4,14.7,50.0,9,2,4,68.0,104.4,53.0,45.2,,,,,,,,,,,
29021,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,210,Northern Kentucky,Horizon,357,Wright State,Horizon,False,True,True,STD,,40,68.0,44.4,63,28,50.0,42,21,33.3,21,7,88.9,9,8,34,24,10,1,10,0,0,21,0,15,0,34,37,4.0,71,14.3,29.4,14.7,50.0,9,2,4,68.0,104.4,53.0,45.2,43.5,62,27,48.8,41,20,33.3,21,7,76.2,21,16,41,27,14,0,11,0,0,12,0,3,0,37,40,11.0,77,33.9,34.1,16.2,49.2,11,4,5,68.0,113.2,54.0,60.0,,,,,,,,,,,
29020,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,42,Canisius,MAAC,83,Fairfield,MAAC,False,False,True,STD,,40,61.5,33.9,56,19,41.2,34,14,22.7,22,5,66.7,15,10,31,23,8,0,13,0,1,20,0,13,0,21,32,2.0,53,26.8,25.8,21.0,38.4,9,1,1,62.0,85.5,42.3,18.900000000000006,41.0,61,25,45.1,51,23,20.0,10,2,70.0,20,14,44,28,16,3,13,0,0,22,4,14,42,33,33,17.0,66,32.8,36.4,21.3,42.6,6,2,7,61.0,108.2,47.3,41.3,,,,,,,,,,,
29020,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,83,Fairfield,MAAC,42,Canisius,MAAC,False,True,True,STD,,40,61.5,41.0,61,25,45.1,51,23,20.0,10,2,70.0,20,14,44,28,16,3,13,0,0,22,4,14,42,33,33,17.0,66,32.8,36.4,21.3,42.6,6,2,7,61.0,108.2,47.3,41.3,33.9,56,19,41.2,34,14,22.7,22,5,66.7,15,10,31,23,8,0,13,0,1,20,0,13,0,21,32,2.0,53,26.8,25.8,21.0,38.4,9,1,1,62.0,85.5,42.3,18.900000000000006,,,,,,,,,,,
29019,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,127,Jacksonville,ASUN,283,Stetson,ASUN,False,False,True,STD,,40,72.0,51.9,54,28,59.5,37,22,35.3,17,6,82.8,29,24,31,24,7,0,13,0,0,17,14,18,34,44,42,18.0,86,53.7,22.6,18.1,57.4,17,1,6,72.0,119.4,64.4,68.30000000000001,50.0,58,29,56.3,32,18,42.3,26,11,65.0,20,13,29,21,8,2,14,0,0,22,17,10,36,28,54,0.0,82,34.5,27.6,19.4,59.5,14,4,6,72.0,113.9,61.4,57.89999999999999,,,,,,,,,,,
29019,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,283,Stetson,ASUN,127,Jacksonville,ASUN,False,True,True,STD,,40,72.0,50.0,58,29,56.3,32,18,42.3,26,11,65.0,20,13,29,21,8,2,14,0,0,22,17,10,36,28,54,0.0,82,34.5,27.6,19.4,59.5,14,4,6,72.0,113.9,61.4,57.89999999999999,51.9,54,28,59.5,37,22,35.3,17,6,82.8,29,24,31,24,7,0,13,0,0,17,14,18,34,44,42,18.0,86,53.7,22.6,18.1,57.4,17,1,6,72.0,119.4,64.4,68.30000000000001,,,,,,,,,,,
29032,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,49,Chattanooga,SoCon,320,UNC Greensboro,SoCon,False,False,True,STD,,40,59.0,35.2,54,19,34.8,23,8,35.5,31,11,100.0,6,6,34,26,8,2,10,0,0,9,0,3,8,34,21,8.0,55,11.1,23.5,16.9,45.4,10,2,2,59.0,93.2,48.6,35.0,39.7,63,25,52.5,40,21,17.4,23,4,75.0,8,6,39,26,13,0,5,0,0,8,5,6,34,26,34,6.0,60,12.7,33.3,8.5,42.9,9,3,4,59.0,101.7,45.1,46.199999999999996,,,,,,,,,,,
29032,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,320,UNC Greensboro,SoCon,49,Chattanooga,SoCon,False,True,True,STD,,40,59.0,39.7,63,25,52.5,40,21,17.4,23,4,75.0,8,6,39,26,13,0,5,0,0,8,5,6,34,26,34,6.0,60,12.7,33.3,8.5,42.9,9,3,4,59.0,101.7,45.1,46.199999999999996,35.2,54,19,34.8,23,8,35.5,31,11,100.0,6,6,34,26,8,2,10,0,0,9,0,3,8,34,21,8.0,55,11.1,23.5,16.9,45.4,10,2,2,59.0,93.2,48.6,35.0,,,,,,,,,,,
29031,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,132,Kansas State,Big 12,287,TCU,Big 12,False,False,True,STD,,40,58.5,40.4,57,23,41.9,43,18,35.7,14,5,73.3,15,11,38,25,13,1,11,0,2,18,4,10,30,29,33,8.0,62,26.3,34.2,19.0,44.7,14,0,5,58.0,106.9,48.7,42.9,31.9,47,15,37.9,29,11,22.2,18,4,87.0,23,20,32,23,9,1,14,0,2,12,8,9,16,29,25,5.0,54,48.9,28.1,23.7,36.2,6,6,7,59.0,91.5,47.3,35.7,,,,,,,,,,,
29031,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,287,TCU,Big 12,132,Kansas State,Big 12,False,True,True,STD,,40,58.5,31.9,47,15,37.9,29,11,22.2,18,4,87.0,23,20,32,23,9,1,14,0,2,12,8,9,16,29,25,5.0,54,48.9,28.1,23.7,36.2,6,6,7,59.0,91.5,47.3,35.7,40.4,57,23,41.9,43,18,35.7,14,5,73.3,15,11,38,25,13,1,11,0,2,18,4,10,30,29,33,8.0,62,26.3,34.2,19.0,44.7,14,0,5,58.0,106.9,48.7,42.9,,,,,,,,,,,
29030,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,139,Lamar,Southland,294,Texas A&M-Corpus Christi,Southland,False,False,True,STD,,40,70.0,42.1,57,24,52.5,40,21,17.6,17,3,81.0,21,17,34,25,9,1,13,0,0,19,0,16,0,25,43,2.0,68,36.8,26.5,18.6,44.7,14,5,5,70.0,97.1,51.3,47.59999999999999,46.6,58,27,48.7,39,19,42.1,19,8,83.3,18,15,34,26,8,0,13,0,0,22,0,15,0,34,43,21.0,77,31.0,23.5,18.6,53.4,17,0,8,70.0,110.0,58.4,57.500000000000014,,,,,,,,,,,
29030,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,294,Texas A&M-Corpus Christi,Southland,139,Lamar,Southland,False,True,True,STD,,40,70.0,46.6,58,27,48.7,39,19,42.1,19,8,83.3,18,15,34,26,8,0,13,0,0,22,0,15,0,34,43,21.0,77,31.0,23.5,18.6,53.4,17,0,8,70.0,110.0,58.4,57.500000000000014,42.1,57,24,52.5,40,21,17.6,17,3,81.0,21,17,34,25,9,1,13,0,0,19,0,16,0,25,43,2.0,68,36.8,26.5,18.6,44.7,14,5,5,70.0,97.1,51.3,47.59999999999999,,,,,,,,,,,
29029,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,181,Morehead State,OVC,325,UT Martin,OVC,False,False,True,STD,,40,63.0,56.3,48,27,60.7,28,17,50.0,20,10,83.3,18,15,33,26,7,0,16,0,0,12,13,13,22,45,34,20.0,79,37.5,21.2,25.4,66.7,21,3,5,63.0,125.4,70.6,68.7,45.8,59,27,54.5,33,18,34.6,26,9,46.2,13,6,26,16,10,0,9,0,0,14,9,18,30,35,34,2.0,69,22.0,38.5,14.3,53.4,14,2,10,63.0,109.5,53.3,54.1,,,,,,,,,,,
29029,2021,20202021,regular,2021-02-21 03:00:00+00:00,False,325,UT Martin,OVC,181,Morehead State,OVC,False,True,True,STD,,40,63.0,45.8,59,27,54.5,33,18,34.6,26,9,46.2,13,6,26,16,10,0,9,0,0,14,9,18,30,35,34,2.0,69,22.0,38.5,14.3,53.4,14,2,10,63.0,109.5,53.3,54.1,56.3,48,27,60.7,28,17,50.0,20,10,83.3,18,15,33,26,7,0,16,0,0,12,13,13,22,45,34,20.0,79,37.5,21.2,25.4,66.7,21,3,5,63.0,125.4,70.6,68.7,,,,,,,,,,,
29033,2021,20202021,regular,2021-02-21 03:30:00+00:00,False,263,Seton Hall,Big East,97,Georgetown,Big East,False,False,True,STD,,40,70.5,43.3,67,29,50.0,46,23,28.6,21,6,68.8,16,11,35,19,16,2,13,0,0,21,2,17,40,35,40,5.0,75,23.9,45.7,18.6,47.8,12,6,9,70.0,107.1,50.6,54.8,50.0,56,28,45.0,40,18,62.5,16,10,71.4,21,15,37,25,12,0,18,0,0,13,0,11,24,38,43,12.0,81,37.5,32.4,25.4,58.9,18,6,7,71.0,114.1,62.1,67.1,,,,,,,,,,,
29033,2021,20202021,regular,2021-02-21 03:30:00+00:00,False,97,Georgetown,Big East,263,Seton Hall,Big East,False,True,True,STD,,40,70.5,50.0,56,28,45.0,40,18,62.5,16,10,71.4,21,15,37,25,12,0,18,0,0,13,0,11,24,38,43,12.0,81,37.5,32.4,25.4,58.9,18,6,7,71.0,114.1,62.1,67.1,43.3,67,29,50.0,46,23,28.6,21,6,68.8,16,11,35,19,16,2,13,0,0,21,2,17,40,35,40,5.0,75,23.9,45.7,18.6,47.8,12,6,9,70.0,107.1,50.6,54.8,,,,,,,,,,,
29034,2021,20202021,regular,2021-02-21 03:30:00+00:00,False,188,Nebraska,Big Ten,236,Purdue,Big Ten,False,True,True,STD,,40,71.0,34.9,63,22,37.1,35,13,32.1,28,9,35.7,14,5,37,28,9,0,11,0,0,13,3,13,26,37,21,3.0,58,22.2,24.3,15.5,42.1,14,4,5,71.0,81.7,41.9,35.199999999999996,46.9,64,30,62.5,32,20,31.3,32,10,50.0,10,5,48,37,11,1,14,0,0,15,5,15,36,40,35,18.0,75,15.6,22.9,19.7,54.7,16,4,8,71.0,105.6,54.8,61.0,,,,,,,,,,,
29034,2021,20202021,regular,2021-02-21 03:30:00+00:00,False,236,Purdue,Big Ten,188,Nebraska,Big Ten,False,False,True,STD,,40,71.0,46.9,64,30,62.5,32,20,31.3,32,10,50.0,10,5,48,37,11,1,14,0,0,15,5,15,36,40,35,18.0,75,15.6,22.9,19.7,54.7,16,4,8,71.0,105.6,54.8,61.0,34.9,63,22,37.1,35,13,32.1,28,9,35.7,14,5,37,28,9,0,11,0,0,13,3,13,26,37,21,3.0,58,22.2,24.3,15.5,42.1,14,4,5,71.0,81.7,41.9,35.199999999999996,,,,,,,,,,,
29037,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,78,Eastern Kentucky,OVC,272,Southeast Missouri State,OVC,False,False,True,STD,,40,77.5,36.2,69,25,34.1,41,14,39.3,28,11,64.7,17,11,28,14,14,0,13,0,0,15,2,19,16,24,48,3.0,72,24.6,50.0,16.7,44.2,12,7,7,78.0,92.3,47.1,46.60000000000001,58.3,60,35,60.0,35,21,56.0,25,14,71.4,14,10,47,35,12,0,23,0,0,15,12,19,34,50,44,28.0,94,23.3,25.5,29.9,70.0,26,3,6,77.0,122.1,71.0,80.60000000000001,,,,,,,,,,,
29038,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,195,Nicholls,Southland,43,Central Arkansas,Southland,False,True,True,STD,,40,72.5,44.9,69,31,57.9,38,22,29.0,31,9,57.1,14,8,39,26,13,0,10,0,0,11,16,15,40,37,42,19.0,79,20.3,33.3,13.9,51.4,9,1,9,72.0,109.7,52.6,59.2,40.7,59,24,37.1,35,13,45.8,24,11,81.8,11,9,33,27,6,0,16,0,0,18,11,7,20,30,38,1.0,68,18.6,18.2,21.9,50.0,8,2,7,73.0,93.2,53.3,38.6,,,,,,,,,,,
29038,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,43,Central Arkansas,Southland,195,Nicholls,Southland,False,False,True,STD,,40,72.5,40.7,59,24,37.1,35,13,45.8,24,11,81.8,11,9,33,27,6,0,16,0,0,18,11,7,20,30,38,1.0,68,18.6,18.2,21.9,50.0,8,2,7,73.0,93.2,53.3,38.6,44.9,69,31,57.9,38,22,29.0,31,9,57.1,14,8,39,26,13,0,10,0,0,11,16,15,40,37,42,19.0,79,20.3,33.3,13.9,51.4,9,1,9,72.0,109.7,52.6,59.2,,,,,,,,,,,
29039,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,261,Santa Clara,WCC,228,Pepperdine,WCC,False,True,True,STD,,40,74.5,47.3,55,26,54.3,35,19,35.0,20,7,75.0,36,27,33,23,10,0,13,0,0,25,8,14,32,34,52,10.0,86,65.5,30.3,17.6,53.6,16,3,4,74.0,116.2,60.7,62.5,49.1,55,27,58.8,34,20,33.3,21,7,70.0,30,21,30,22,8,0,12,0,0,28,13,17,36,32,50,5.0,82,54.5,26.7,16.0,55.5,17,3,4,75.0,109.3,60.1,57.7,,,,,,,,,,,
29035,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,200,North Carolina,ACC,150,Louisville,ACC,False,True,True,STD,,40,72.5,60.9,69,42,66.7,51,34,44.4,18,8,38.9,18,7,45,29,16,0,11,0,0,13,0,26,0,48,51,49.0,99,26.1,35.6,15.3,66.7,29,8,11,72.0,137.5,64.4,103.69999999999999,32.8,67,22,41.2,51,21,6.3,16,1,75.0,12,9,34,18,16,0,16,0,0,18,0,12,0,29,25,2.0,54,17.9,47.1,21.9,33.6,8,2,9,73.0,74.0,37.4,24.099999999999994,,,,,,,,,,,
29035,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,150,Louisville,ACC,200,North Carolina,ACC,False,False,True,STD,,40,72.5,32.8,67,22,41.2,51,21,6.3,16,1,75.0,12,9,34,18,16,0,16,0,0,18,0,12,0,29,25,2.0,54,17.9,47.1,21.9,33.6,8,2,9,73.0,74.0,37.4,24.099999999999994,60.9,69,42,66.7,51,34,44.4,18,8,38.9,18,7,45,29,16,0,11,0,0,13,0,26,0,48,51,49.0,99,26.1,35.6,15.3,66.7,29,8,11,72.0,137.5,64.4,103.69999999999999,,,,,,,,,,,
29036,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,220,Ole Miss,SEC,174,Mississippi State,SEC,False,True,True,STD,,40,62.5,38.2,55,21,44.4,36,16,26.3,19,5,81.8,11,9,30,18,12,0,14,0,0,17,0,19,0,25,31,0.0,56,20.0,40.0,22.2,42.7,10,5,4,63.0,88.9,46.8,32.599999999999994,51.0,49,25,57.5,40,23,22.2,9,2,77.8,18,14,32,23,9,0,14,0,0,15,0,18,0,31,35,15.0,66,36.7,28.1,22.6,53.1,15,2,8,62.0,106.5,58.0,53.2,,,,,,,,,,,
29036,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,174,Mississippi State,SEC,220,Ole Miss,SEC,False,False,True,STD,,40,62.5,51.0,49,25,57.5,40,23,22.2,9,2,77.8,18,14,32,23,9,0,14,0,0,15,0,18,0,31,35,15.0,66,36.7,28.1,22.6,53.1,15,2,8,62.0,106.5,58.0,53.2,38.2,55,21,44.4,36,16,26.3,19,5,81.8,11,9,30,18,12,0,14,0,0,17,0,19,0,25,31,0.0,56,20.0,40.0,22.2,42.7,10,5,4,63.0,88.9,46.8,32.599999999999994,,,,,,,,,,,
29037,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,272,Southeast Missouri State,OVC,78,Eastern Kentucky,OVC,False,True,True,STD,,40,77.5,58.3,60,35,60.0,35,21,56.0,25,14,71.4,14,10,47,35,12,0,23,0,0,15,12,19,34,50,44,28.0,94,23.3,25.5,29.9,70.0,26,3,6,77.0,122.1,71.0,80.60000000000001,36.2,69,25,34.1,41,14,39.3,28,11,64.7,17,11,28,14,14,0,13,0,0,15,2,19,16,24,48,3.0,72,24.6,50.0,16.7,44.2,12,7,7,78.0,92.3,47.1,46.60000000000001,,,,,,,,,,,
28970,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,125,Iowa State,Big 12,217,Oklahoma,Big 12,False,True,True,STD,,40,61.5,38.7,62,24,46.5,43,20,21.1,19,4,66.7,6,4,36,25,11,0,9,0,0,17,0,9,0,25,31,1.0,56,9.7,30.6,14.5,41.9,12,1,4,62.0,90.3,43.3,33.89999999999999,40.0,55,22,51.6,31,16,25.0,24,6,72.7,22,16,41,28,13,1,8,0,0,14,0,10,0,41,25,21.0,66,40.0,31.7,13.1,45.5,9,5,5,61.0,108.2,51.0,52.59999999999999,,,,,,,,,,,
28970,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,217,Oklahoma,Big 12,125,Iowa State,Big 12,False,False,True,STD,,40,61.5,40.0,55,22,51.6,31,16,25.0,24,6,72.7,22,16,41,28,13,1,8,0,0,14,0,10,0,41,25,21.0,66,40.0,31.7,13.1,45.5,9,5,5,61.0,108.2,51.0,52.59999999999999,38.7,62,24,46.5,43,20,21.1,19,4,66.7,6,4,36,25,11,0,9,0,0,17,0,9,0,25,31,1.0,56,9.7,30.6,14.5,41.9,12,1,4,62.0,90.3,43.3,33.89999999999999,,,,,,,,,,,
28975,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,323,USC,Pac-12,11,Arizona,Pac-12,False,True,True,STD,,40,66.5,41.9,62,26,45.2,42,19,35.0,20,7,59.1,22,13,36,24,12,0,10,0,0,20,5,10,34,31,41,4.0,72,35.5,33.3,14.9,47.6,13,8,5,67.0,107.5,50.2,52.69999999999999,42.2,64,27,40.4,47,19,47.1,17,8,82.6,23,19,43,28,15,1,9,0,2,16,12,9,34,37,44,13.0,81,35.9,34.9,13.6,48.4,20,0,3,66.0,122.7,54.6,65.89999999999999,,,,,,,,,,,
28975,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,11,Arizona,Pac-12,323,USC,Pac-12,False,False,True,STD,,40,66.5,42.2,64,27,40.4,47,19,47.1,17,8,82.6,23,19,43,28,15,1,9,0,2,16,12,9,34,37,44,13.0,81,35.9,34.9,13.6,48.4,20,0,3,66.0,122.7,54.6,65.89999999999999,41.9,62,26,45.2,42,19,35.0,20,7,59.1,22,13,36,24,12,0,10,0,0,20,5,10,34,31,41,4.0,72,35.5,33.3,14.9,47.6,13,8,5,67.0,107.5,50.2,52.69999999999999,,,,,,,,,,,
29039,2021,20202021,regular,2021-02-21 04:00:00+00:00,False,228,Pepperdine,WCC,261,Santa Clara,WCC,False,False,True,STD,,40,74.5,49.1,55,27,58.8,34,20,33.3,21,7,70.0,30,21,30,22,8,0,12,0,0,28,13,17,36,32,50,5.0,82,54.5,26.7,16.0,55.5,17,3,4,75.0,109.3,60.1,57.7,47.3,55,26,54.3,35,19,35.0,20,7,75.0,36,27,33,23,10,0,13,0,0,25,8,14,32,34,52,10.0,86,65.5,30.3,17.6,53.6,16,3,4,74.0,116.2,60.7,62.5,,,,,,,,,,,
